ts_code,name,一二级行业,细分行业,地区,上市日期,流通市值,3日成交额,总金额,AB股总市值,交易代码,涨幅%,净益率%,活跃度,股息率%,现价,涨跌,买价,卖价,总量,现量,涨速%,换手%,今开,最高,最低,昨收,60日涨幅%,市盈(动),量比,振幅%,均价,内盘,外盘,内外比,买量,卖量,未匹配量,委比%,量涨速%,短换手%,2分钟金额,主力净额,主力净比%,昨成交额,开盘金额,开盘抢筹%,开盘昨比%,开盘换手Z,竞价涨停买,竞价量比,封成比,封单额,流通股(亿),强弱度%,连涨天,昨涨幅%,3日涨幅%,20日涨幅%,年初至今%,年涨停天,流通股本Z,换手Z,流通市值Z,市值增减,市盈(TTM),市盈(静),近日指标提示,短期形态,中期形态,长期形态,开盘%,最高%,最低%,均涨幅%,回头波%,攻击波%,财务更新,总股本(亿),B/A股(亿),H股(亿),总资产(亿),净资产(亿),少数股权(亿),资产负债率%,流动资产(亿),固定资产(亿),无形资产(亿),流动负债(亿),货币资金(亿),存货(亿),应收账款(亿),合同负债(亿),资本公积金(亿),营业收入(亿),营业成本(亿),营业利润(亿),投资收益(亿),利润总额(亿),税后利润(亿),净利润(亿),扣非净利润(亿),未分利润(亿),经营现金流(亿),总现金流(亿),股东人数,人均持股,人均市值,利润同比%,收入同比%,市净率,市现率,市销率,每股收益,每股净资,每股公积,每股未分配,每股现金流,权益比%,毛利率%,营业利润率%,净利润率%,研发费用(亿),员工人数,自选日,自选价,自选收益%
516980,证券ETF先锋,,证券先锋,华富基金,20210624,--  ,1149.5,393.39,          0.41亿,516980,-3.91,--  ,244,0,1.179,-0.048,1.178,1.179,32796,15,0,9.5,1.227,1.238,1.178,1.227,49.62,--  ,0.81,4.89,1.199,17242,15554,1.11,101,160,--  ,-3.37,4.13,0.77,0.19,0,0,386.71,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-2.46,-6,-1.45,-5.76,1.73,32.47,0,--  ,--  ,--  ,         -0.02亿,--  ,--  ,-- -- ,12,12,2,0,0.9,-3.99,-2.28,-4.77,0.08,20241113,0.35,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.94,0,0,0.000㈣,1.25,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
516590,智能汽车50ETF,,智能电车,易方达基金,20210512,--  ,3069.66,1240.61,          1.05亿,516590,-2.73,--  ,224,0,0.961,-0.027,0.96,0.961,127568,20,-0.09,11.7,0.985,0.986,0.961,0.988,35.35,--  ,1.57,2.53,0.973,80000,47568,1.68,2520,96,--  ,-28.82,0.01,0,0.2,0,0,911.67,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-1.28,-2,-3.23,-5.03,4.12,16.34,0,--  ,--  ,--  ,         -0.03亿,--  ,--  ,MACD死叉,4,8,11,-0.3,-0.2,-2.73,-1.52,-2.54,0,20241113,1.09,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.94,0,0,0.000㈣,1.02,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
516800,智能制造ETF,,智能制造,华宝兴业基金,20210219,--  ,3529.87,1312.97,          1.94亿,516800,-3.15,--  ,614,0,1.106,-0.036,1.105,1.106,116565,20,0.18,6.66,1.14,1.144,1.104,1.142,41.98,--  ,0.9,3.5,1.126,60386,56179,1.07,164,25,--  ,-29.96,0.47,0.07,4.03,0,0,1127.09,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-1.7,-2,-3.79,-6.82,7.17,23.71,0,--  ,--  ,--  ,         -0.06亿,--  ,--  ,MACD死叉,8,6,6,-0.18,0.18,-3.33,-1.4,-3.32,0.18,20241113,1.75,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.94,0,0,0.000㈣,1.18,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
164906,中概互联网LOF,,中国互联网,交银施罗德基金,20150710,--  ,8642.58,2905.24,         14.85亿,164906,-0.19,--  ,979,0,1.047,-0.002,1.047,1.048,276500,1364,-0.09,1.95,1.05,1.056,1.042,1.049,15.69,--  ,0.81,1.33,1.051,143001,133499,1.07,1513,1715,--  ,-29.88,0.65,0.03,14.28,0,0,3031.95,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,2.43,-6,-1.87,-3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159605,中概互联ETF,,中国互联网30,广发基金,20211202,--  ,485525.76,142336.72,         74.76亿,159605,0.22,--  ,3711,0,0.907,0.002,0.907,0.908,15596610,115860,-0.1,18.92,0.911,0.921,0.902,0.905,18.1,--  ,0.81,2.1,0.913,7989125,7607485,1.05,6443,73859,--  ,-33.3,0.48,0.19,1050.85,0,0,152163.01,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,2.84,1,-2.37,-2.89,-5.91,22.4,0,--  ,--  ,--  ,          0.16亿,--  ,--  ,空头排列,8,2,12,0.66,1.77,-0.33,0.88,-1.52,0.55,20241114,82.42,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.98,0,0,0.000㈣,0.93,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
159607,中概互联网ETF,,中国互联网30,嘉实基金,20211202,--  ,161766.84,52391.71,         18.18亿,159607,0.22,--  ,2583,0,0.901,0.002,0.9,0.901,5778929,19692,-0.1,28.64,0.904,0.915,0.896,0.899,18.09,--  ,0.88,2.11,0.907,2878400,2900529,0.99,35743,9992,--  ,-3.6,0.33,0.2,177.43,0,0,51149.41,--  ,-0.1,--  ,--  ,--  ,--  ,--  ,--  ,--  ,2.84,1,-2.28,-2.81,-5.75,22.42,0,--  ,--  ,--  ,          0.04亿,--  ,--  ,空头排列,8,2,12,0.56,1.78,-0.33,0.89,-1.53,0.56,20241113,20.18,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.94,0,0,0.000㈣,0.95,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
513050,中概互联网ETF,,中国互联网50,易方达基金,20170118,--  ,899074.76,316928.15,        382.45亿,513050,0,--  ,4407,0,1.166,0,1.166,1.167,27011772,889,0,8.24,1.174,1.183,1.161,1.166,14.76,--  ,0.89,1.89,1.173,13777203,13234569,1.04,7225,51380,--  ,-22.96,0.84,0.14,1578.21,0,0,315008.33,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,1.45,0,-1.69,-2.35,-6.27,24.17,0,--  ,--  ,--  ,          0.00亿,--  ,--  ,空头排列,12,3,2,0.69,1.46,-0.43,0.6,-1.44,0.43,20241114,328,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.98,0,0,0.000㈣,1.19,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
513360,教育ETF,,中国教育,博时基金,20210617,--  ,82019.5,39680.33,          4.80亿,513360,0.19,--  ,3217,0,0.533,0.001,0.532,0.533,7357541,25,0.19,81.78,0.534,0.547,0.531,0.532,23.38,--  ,1.49,3.01,0.539,3821202,3536339,1.08,49243,7747,--  ,11.03,0.84,1.43,372.31,0,0,19384.17,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,1.64,1,-2.21,-2.2,2.11,-9.97,0,--  ,--  ,--  ,          0.01亿,--  ,--  ,-- -- ,12,2,1,0.38,2.82,-0.19,1.32,-2.56,0.38,20241113,9,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.98,0,0,0.000㈣,0.54,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
513310,中韩半导体ETF,,中韩半导体,华泰柏瑞基金,20221222,--  ,411067.06,132702.52,          7.88亿,513310,-1.65,--  ,4185,0,1.431,-0.024,1.431,1.432,9088690,463,-0.13,165.12,1.462,1.477,1.431,1.455,15.87,--  ,0.6,3.16,1.46,4668448,4420242,1.06,9129,7641,--  ,-8.56,0.66,2.3,843.58,0,0,120988.65,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-0.2,-4,-2.81,-5.18,-2.39,15.96,0,--  ,--  ,--  ,         -0.13亿,--  ,--  ,高位回落,12,6,8,0.48,1.51,-1.65,0.34,-3.11,0,20241113,5.5,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.95,0,0,0.000㈣,1.51,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
512760,芯片ETF,,中华半导体芯片,国泰基金,20190612,--  ,286582.73,79065.66,        142.42亿,512760,-4.32,--  ,4552,0,1.13,-0.051,1.129,1.13,6840061,1198,0.09,5.43,1.175,1.184,1.127,1.181,45.24,--  ,0.72,4.83,1.156,3196235,3643826,0.88,68,1559,--  ,50.39,1.8,0.2,1063.86,0,0,97819.54,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-2.87,-4,-3.75,-8.13,4.82,25.98,0,--  ,--  ,--  ,         -6.43亿,--  ,--  ,MACD死叉,12,6,2,-0.51,0.25,-4.57,-2.12,-4.56,0.27,20241114,126.04,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.92,0,0,0.000㈣,1.23,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
513900,港股通100ETF,,中华港股通精选100,华安基金,20180525,--  ,6995.46,1439.5,          1.37亿,513900,0.24,--  ,191,0,0.828,0.002,0.827,0.828,173298,10,0,10.5,0.83,0.836,0.824,0.826,18.12,--  ,0.55,1.45,0.831,76467,96831,0.79,2439,990,--  ,-13.7,2.48,0.53,0.08,0,0,4545.49,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,1.7,1,-1.55,-1.9,-2.93,12.35,0,--  ,--  ,--  ,          0.00亿,--  ,--  ,平台整理,8,3,2,0.48,1.21,-0.24,0.61,-0.96,0.49,20241114,1.65,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.98,0,0,0.000㈣,0.84,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
159902,中小100ETF,,中小100,华夏基金,20060905,--  ,3925.61,1674.55,          4.72亿,159902,-2.37,--  ,783,0,3.457,-0.084,3.454,3.457,47790,100,-0.02,3.5,3.539,3.547,3.454,3.541,24.76,--  ,1.05,2.63,3.504,26789,21001,1.28,17,61,--  ,-36.86,0.27,0.02,3.46,0,0,1172.13,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,0.24,-2,-2.37,-4.31,4.19,12.61,0,--  ,--  ,--  ,         -0.11亿,--  ,--  ,-- -- ,12,2,11,-0.06,0.17,-2.46,-1.04,-2.54,0.09,20241113,1.36,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.95,0,0,0.000㈣,3.63,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
512100,中证1000ETF,,中证1000,南方基金,20161104,--  ,896369.66,243346.41,        557.77亿,512100,-2.35,--  ,4076,0,2.489,-0.06,2.488,2.489,9606397,12112,0,4.29,2.543,2.571,2.488,2.549,31.9,--  ,0.76,3.26,2.533,4029633,5576764,0.72,986,6620,--  ,-12.77,3.12,0.27,5072.2,0,0,404133.5,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-0.9,-4,-2.93,-5.75,6.5,4.84,0,--  ,--  ,--  ,        -13.45亿,--  ,--  ,-- -- ,8,2,11,-0.24,0.86,-2.39,-0.63,-3.19,0.04,20241114,224.09,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.95,0,0,0.000㈣,2.63,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
159845,中证1000ETF,,中证1000,华夏基金,20210331,--  ,269764.45,127916.94,        309.69亿,159845,-2.31,--  ,3120,0,2.499,-0.059,2.499,2.5,5038414,13796,0.12,4.07,2.543,2.58,2.495,2.558,32.08,--  ,1.17,3.32,2.539,2387758,2650656,0.9,2423,9346,--  ,-6.72,0.53,0.05,344.77,0,0,83524.01,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,0.31,-4,-2.85,-5.52,6.2,5.27,0,--  ,--  ,--  ,         -7.31亿,--  ,--  ,-- -- ,12,2,11,-0.59,0.86,-2.46,-0.74,-3.14,0.16,20241114,123.92,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.95,0,0,0.000㈣,2.64,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
560010,中证1000ETF指数,,中证1000,广发基金,20220804,--  ,188822.27,42094.56,        250.86亿,560010,-2.62,--  ,1427,0,2.49,-0.067,2.491,2.492,1662982,1,-0.15,1.65,2.544,2.572,2.488,2.557,32.03,--  ,0.73,3.29,2.531,883434,779548,1.13,90,2888,--  ,-75.77,0.53,0.02,91.97,0,0,90880.06,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-1.17,-4,-2.7,-5.51,6.46,5.15,0,--  ,--  ,--  ,         -6.75亿,--  ,--  ,-- -- ,8,2,11,-0.51,0.59,-2.7,-1.02,-3.19,0.08,20241114,100.75,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.95,0,0,0.000㈣,2.63,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
159629,1000ETF,,中证1000,富国基金,20220803,--  ,112363.39,37634.52,         99.09亿,159629,-2.35,--  ,1408,0,2.489,-0.06,2.489,2.49,1481206,404,-0.03,3.72,2.534,2.568,2.489,2.549,31.69,--  ,1.24,3.1,2.541,562589,918617,0.61,3344,3069,--  ,11,0.22,0.02,10.06,0,0,29890.47,--  ,-0.3,--  ,--  ,--  ,--  ,--  ,--  ,--  ,0.26,-4,-2.93,-5.35,6.69,5.24,0,--  ,--  ,--  ,         -2.39亿,--  ,--  ,-- -- ,12,2,11,-0.59,0.75,-2.35,-0.31,-3.08,0,20241114,39.81,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.95,0,0,0.000㈣,2.63,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
159633,中证1000指数ETF,,中证1000,易方达基金,20220804,--  ,56025.6,26783.8,         29.11亿,159633,-2.42,--  ,1729,0,2.505,-0.062,2.505,2.506,1050772,6033,0,9.04,2.556,2.586,2.504,2.567,31.84,--  ,1.15,3.19,2.549,500818,549954,0.91,1425,20,--  ,42.32,0.83,0.16,151.12,0,0,13142.62,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,0.2,-4,-2.99,-5.44,5.96,6.1,0,--  ,--  ,--  ,         -0.72亿,--  ,--  ,-- -- ,12,2,3,-0.43,0.74,-2.45,-0.7,-3.13,0.04,20241114,11.62,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.95,0,0,0.000㈣,2.64,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
159680,1000ETF增强,,中证1000,招商基金,20221130,--  ,13100.47,4177.1,          3.15亿,159680,-1.93,--  ,574,0,1.116,-0.022,1.115,1.116,367998,2515,0.09,13.03,1.139,1.15,1.114,1.138,32.7,--  ,1.19,3.16,1.135,177366,190632,0.93,679,48,--  ,79.3,1,0.27,28.07,0,0,2065.01,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,0.68,-2,-2.82,-4.61,6.49,13.3,0,--  ,--  ,--  ,         -0.06亿,--  ,--  ,-- -- ,8,6,2,0.09,1.05,-2.11,-0.26,-2.96,0.18,20241114,2.82,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.95,0,0,0.000㈣,1.17,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
159677,1000增强ETF,,中证1000,银华基金,20221205,--  ,6377.2,2041.41,          0.67亿,159677,-1.35,--  ,153,0,1.022,-0.014,1.02,1.021,196722,20,0,29.85,1.036,1.045,1.021,1.036,28.23,--  ,0.78,2.32,1.038,99892,96830,1.03,1055,403,--  ,4.88,0.49,0.31,0,0,0,1984.97,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,1.27,-4,-2.45,-4.13,6.46,5.04,0,--  ,--  ,--  ,         -0.01亿,--  ,--  ,-- -- ,8,2,2,0,0.87,-1.45,0.19,-2.2,0.1,20241113,0.66,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.96,0,0,0.000㈣,1.06,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
516300,中证1000指数ETF,,中证1000,华泰柏瑞基金,20210324,--  ,6341.79,2299.53,          1.74亿,516300,-2.81,--  ,775,0,2.457,-0.071,2.457,2.458,91833,100,-0.07,12.93,2.513,2.535,2.453,2.528,33.17,--  ,0.98,3.24,2.504,50815,41018,1.24,2855,125,--  ,28.33,0.72,0.2,11.09,0,0,2405.64,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-1.36,-4,-2.43,-5.61,7.36,6.81,0,--  ,--  ,--  ,         -0.05亿,--  ,--  ,-- -- ,8,2,11,-0.59,0.28,-2.97,-0.95,-3.08,0.16,20241114,0.71,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.95,0,0,0.000㈣,2.59,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
560110,中证1000ETF基金,,中证1000,汇添富基金,20220808,--  ,6294.45,2035.15,          3.17亿,560110,-2.07,--  ,387,0,0.898,-0.019,0.897,0.898,222954,50,0,6.32,0.916,0.927,0.896,0.917,31.48,--  ,0.64,3.38,0.913,114909,108045,1.06,50,2450,--  ,-50.06,0.15,0.02,1.49,0,0,1943.17,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-0.62,-4,-2.86,-5.57,6.15,5.65,0,--  ,--  ,--  ,         -0.07亿,--  ,--  ,-- -- ,12,2,11,-0.11,1.09,-2.29,-0.44,-3.13,0.22,20241114,3.53,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.95,0,0,0.000㈣,0.95,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
159679,中证1000增强ETF,,中证1000,国泰基金,20230222,--  ,2165.8,521.22,          2.10亿,159679,-1.73,--  ,203,0,0.966,-0.017,0.965,0.966,53078,568,0.42,2.44,0.986,0.993,0.962,0.983,30.54,--  ,0.34,3.15,0.982,31785,21293,1.49,481,2407,--  ,-54.91,0.81,0.04,5.49,0,0,839.78,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,0.89,-4,-3.15,-5.57,6.15,8.91,0,--  ,--  ,--  ,         -0.04亿,--  ,--  ,-- -- ,8,6,2,0.31,1.02,-2.14,-0.1,-2.72,0.42,20241114,2.18,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.95,0,0,0.000㈣,1.02,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
561590,中证1000增强ETF,,中证1000,华泰柏瑞基金,20221212,--  ,2065.95,1014.75,          0.66亿,561590,-1.89,--  ,77,0,0.985,-0.019,0.985,0.986,101006,1,0,15.19,1.004,1.014,0.985,1.004,28.26,--  ,1.27,2.89,1.005,50612,50394,1,25,2500,--  ,-0.34,0,0,0,0,0,610.32,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-0.44,-4,-2.43,-4.37,3.79,7.3,0,--  ,--  ,--  ,         -0.01亿,--  ,--  ,-- -- ,12,2,11,0,1,-1.89,0.1,-2.86,0,20241113,0.66,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.96,0,0,0.000㈣,1.03,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
560590,1000ETF增强,,中证1000,鹏华基金,20230925,--  ,1911.54,753.39,          0.19亿,560590,-0.18,--  ,59,0,1.115,-0.002,1.08,1.115,67615,2,-0.08,40.46,1.096,1.124,1.088,1.117,32.9,--  ,1.53,3.22,1.114,48299,19316,2.5,46,148,--  ,-91.97,0.07,0.06,1.14,0,0,328.31,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,1.27,-2,-2.79,-1.86,7.01,11.95,0,--  ,--  ,--  ,         -0.00亿,--  ,--  ,-- -- ,8,6,3,-1.88,0.63,-2.6,-0.27,-0.8,2.48,20241114,0.17,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.98,0,0,0.000㈣,1.14,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
561280,中证1000ETF增强,,中证1000,工银瑞信基金,20230922,--  ,1322.38,378.81,          0.50亿,561280,-2.18,--  ,108,0,1.031,-0.023,1.028,1.031,36118,100,0,7.39,1.054,1.062,1.028,1.054,29.04,--  ,0.85,3.23,1.049,21327,14791,1.44,1313,1098,--  ,5.76,1.61,0.24,1.77,0,0,500.96,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-0.73,-4,-3.13,-5.33,4.14,3.62,0,--  ,--  ,--  ,         -0.01亿,--  ,--  ,-- -- ,12,3,3,0,0.76,-2.47,-0.47,-2.92,0.29,20241113,0.49,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.95,0,0,0.000㈣,1.09,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
159685,1000增强ETF天弘,,中证1000,天弘基金,20230403,--  ,1127,262.66,          0.26亿,159685,-1.43,--  ,51,0,0.963,-0.014,0.964,0.967,26896,17,0,9.8,0.986,0.988,0.962,0.977,30.14,--  ,0.77,2.66,0.977,10953,15943,0.69,2588,1035,--  ,40.45,3.81,0.74,0,0,0,588.32,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,1.18,-2,-2.98,-3.89,5.48,7.96,0,--  ,--  ,--  ,         -0.00亿,--  ,--  ,-- -- ,12,6,3,0.92,1.13,-1.54,0,-2.53,0.1,20241114,0.27,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.96,0,0,0.000㈣,1.01,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
563300,中证2000ETF,,中证2000,华泰柏瑞基金,--  ,--  ,155154.12,41429.75,--  ,563300,-1.52,--  ,2690,0,1.036,-0.016,1.036,1.038,3954678,5130,0.39,--  ,1.048,1.068,1.03,1.052,34.72,--  ,0.84,3.61,1.048,1866299,2088379,0.89,190,2300,--  ,72.05,1.37,0.34,392.61,0,0,76061.7,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,-0.07,-2,-3.22,-4.34,9.63,2.47,0,--  ,--  ,--  ,--  ,--  ,--  ,-- -- ,12,2,3,-0.38,1.52,-2.09,-0.38,-3,0.58,0,--  ,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,--  ,0,0,0.000㈣,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
159531,中证2000ETF,,中证2000,南方基金,20230918,--  ,25746.98,8130.24,          5.20亿,159531,-2.31,--  ,1332,0,1.015,-0.024,1.015,1.016,786643,7772,-0.09,15.35,1.032,1.05,1.013,1.039,34.26,--  ,0.92,3.56,1.034,444114,342529,1.3,1805,1061,--  ,-5.67,1.08,0.34,78.88,0,0,10999.11,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,0.31,-2,-3.17,-5.41,8.44,-0.29,0,--  ,--  ,--  ,         -0.12亿,--  ,--  ,-- -- ,12,2,3,-0.67,1.06,-2.5,-0.48,-3.33,0.2,20241114,5.13,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.95,0,0,0.000㈣,1.07,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
562660,中证2000ETF华夏,,中证2000,华夏基金,20230914,--  ,4304.16,506.75,          1.41亿,562660,-1.25,--  ,181,0,1.108,-0.014,1.107,1.108,45132,3,-0.17,3.56,1.121,1.147,1.108,1.122,32.54,--  ,0.4,3.48,1.123,24817,20315,1.22,10,3000,--  ,-30.85,1.17,0.09,0.04,0,0,2952.26,--  ,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,0.21,-2,-3.03,-3.83,9.27,5.62,0,--  ,--  ,--  ,         -0.02亿,--  ,--  ,-- -- ,12,2,3,-0.09,2.23,-1.25,0.09,-3.4,0,20241114,1.27,--  ,--  ,0,0,--  ,0,0,0,0,0,--  ,0,0,--  ,0,0,0,0,0,0,0,0,--  ,0,0,0,0,--  ,--  ,0,0,0.96,0,0,0.000㈣,1.16,0,0,0,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  ,--  
