code,name,流通市值,涨幅%,现价,买价,卖价,总量,现量,涨速%,换手%,量比,今开,最高,最低,总金额,2分钟涨%,细分行业,振幅%,涨跌,按盘价,昨收,冷静期,抛空额,抛空量,市值增减,资金流向,内外比,活跃度,笔均量,总市值,市盈(TTM),52周最高,52周最低,年初至今%,历史波动率%,每手,平衡价,平衡量,开盘%,最高%,最低%,均涨幅%,实体涨幅%,回头波%,攻击波%,现均差%,币种,财务更新,上市日期,H股(亿),总资产(亿),净资产(亿),营业收入(亿),净利润(亿),每股收益,每股净资,每股股息,股息率%,净益率%,权益比%
01675,亚信科技,         53.78亿,-0.69,5.75,--  ,,3105854,56000,-0.69,0.33,0.68,5.74,5.98,5.74,1811.62,-0.68,软件服务,4.15,-0.04,5.75,5.79,--  ,337.64,578400,         -0.37亿,0,1,791,3926,         53.78亿,18.61,8.578,4.46,-29.86,58.85,400,0,0,-0.86,3.28,-0.86,0.74,0.17,-3.85,0.17,-1.43,HKD,20240630,20181219,9.35,100.04,61.71,29.94,-0.59,-0.066,7.23,1.01,17.6,-0.96,61.69
01855,中庆股份,         53.63亿,-0.31,6.5,--  ,,742000,2000,3.01,0.09,1.02,6.45,6.5,6.2,470.36,3.01,建筑,4.6,-0.02,6.5,6.52,--  ,--  ,--  ,         -0.16亿,0,1,99,7495,         53.63亿,36.61,10.474,6.2,-20.32,33.79,2000,0,0,-1.07,-0.31,-4.91,-2.78,0.78,0,4.84,2.47,HKD,20240630,20210106,8.25,38.57,6.65,7.76,0.34,0.131,2.65,0.08,1.2,5.15,17.23
02158,医渡科技,         53.57亿,-4.34,5.07,--  ,,27045300,368000,1,2.56,0.46,5.43,5.61,5,14279.3,0.8,医保及服务,11.51,-0.23,5.07,5.3,--  ,815.53,1526500,         -2.43亿,0,1,4034,6704,         53.57亿,--  ,6.42,2.82,0.2,109.47,100,0,0,2.45,5.85,-5.66,-0.4,-6.63,-9.63,1.4,-3.94,HKD,20240331,20210115,10.57,48.24,40.23,8.07,-1.95,-0.21,4.18,0,0,-4.85,83.39
02155,森松国际,         53.26亿,0.92,4.39,--  ,,818000,7000,0,0.07,0.35,4.44,4.45,4.3,358.48,0,工业工程,3.45,0.04,4.39,4.35,--  ,64.77,147000,          0.49亿,0,1,192,4260,         53.26亿,6.01,6.36,3.44,-18.7,74.14,1000,0,0,2.07,2.3,-1.15,0.76,-1.13,-1.35,2.09,0.16,HKD,20240630,20210628,12.13,86.96,47.64,34.77,3.76,0.351,4.3,0.1,2.28,7.89,54.79
01691,ＪＳ环球生活,         53.16亿,0,1.53,--  ,,967500,86500,0,0.03,0.34,1.53,1.54,1.52,147.93,0,家电及用品,1.31,0,1.53,1.53,--  ,23.72,155000,          0.00亿,0,1,231,4188,         53.16亿,26.86,1.88,1.17,-1.29,36.94,500,0,0,0,0.65,-0.65,-0.07,0,-0.65,0.66,0.07,HKD,20240630,20191218,34.75,14,5.54,7.43,0.22,0.047,1.24,0,0,3.94,39.54
00327,百富环球,         52.98亿,-0.8,4.99,--  ,,700000,27000,0,0.07,1.72,5.01,5.05,4.98,350.62,-0.19,资讯科技,1.39,-0.04,4.99,5.03,--  ,11.03,22000,         -0.42亿,0,1,230,3043,         52.98亿,5.52,6.47,3.73,-10.57,26.1,1000,0,0,-0.4,0.4,-0.99,-0.44,-0.4,-1.19,0.2,-0.36,HKD,20240630,20101220,10.62,92.91,75.93,30.13,4.55,0.425,7.09,0.47,9.42,5.99,81.72
02157,乐普生物－Ｂ,         52.84亿,-0.31,3.19,--  ,,2230000,19000,0.63,0.13,0.3,3.27,3.27,3.12,708.58,0,药品及生科,4.69,-0.01,3.19,3.2,--  ,93.9,294000,         -0.17亿,0,1,356,6264,         54.57亿,--  ,6.5,2.16,-24.23,77.97,1000,0,0,2.19,2.19,-2.5,-0.69,-2.45,-2.45,2.24,0.38,HKD,20240630,20220223,16.56,24.41,9.15,1.33,-1.92,-0.131,0.59,0,0,-21.04,37.47
00548,深圳高速公路股份,         52.62亿,0.43,7.04,--  ,,844000,84000,0.14,0.11,0.45,6.93,7.07,6.93,592.36,0.43,工用运输,2,0.03,7.04,7.01,--  ,71.64,102000,          0.65亿,0,1,148,5703,        153.53亿,6.36,8.1,5.357,23.36,36.37,2000,0,0,-1.14,0.86,-1.14,0.11,1.59,-0.42,1.59,0.31,HKD,20240930,19970312,7.47,667.05,222.31,58.6,13.74,0.628,11.3,0.6,8.57,6.18,33.33
01341,昊天国际建投,         52.59亿,35.29,0.69,--  ,,442536000,3616000,0,5.81,3.78,0.51,0.75,0.5,29013.3,0,工业工程,49.02,0.18,0.69,0.51,--  ,200.81,3272000,         13.72亿,0,1,3390,130542,         52.59亿,--  ,1.71,0.34,-33.65,82.62,8000,0,0,0,47.06,-1.96,28.63,35.29,-8,38,6.67,HKD,20240331,20151210,76.21,23.88,11.16,1.73,-4.63,-0.061,0.15,0,0,-41.49,46.73
00909,明源云,         52.55亿,-1.82,2.7,--  ,,5331468,16000,-0.37,0.27,0.44,2.79,2.84,2.68,1473.25,-0.36,软件服务,5.82,-0.05,2.7,2.75,--  ,191,696000,         -0.97亿,0,1,478,11154,         52.55亿,--  ,4.45,1.57,-2.88,103.77,1000,0,0,1.45,3.27,-2.55,0.47,-3.23,-4.93,0.75,-2.29,HKD,20240630,20200925,19.46,56.05,47.31,7.2,-1.15,-0.066,2.65,0.1,3.7,-2.44,84.42
03958,东方证券,         51.97亿,-3.62,5.06,--  ,,12425600,89600,-0.2,1.21,0.56,5.25,5.31,5.04,6449.88,0.2,其他金融,5.14,-0.19,5.06,5.25,--  ,209.42,402000,        -16.14亿,-10.12,1,1180,10530,        429.93亿,11.99,8.878,2.592,58,141.08,400,0,0,0,1.14,-4,-1.12,-3.62,-4.71,0.4,-2.5,HKD,20240930,20160708,10.27,3882.98,812.77,140.79,33.02,0.41,10.61,0.25,4.89,4.06,20.93
02255,海昌海洋公园,         51.93亿,0,0.64,--  ,,18343000,416000,1.59,0.23,0.72,0.64,0.65,0.62,1158,1.59,旅游及消闲,4.69,0,0.64,0.64,--  ,154.11,2443000,          0.00亿,0,1,259,70822,         51.93亿,--  ,1.08,0.62,-32.63,55.98,1000,0,0,0,1.56,-3.13,-1.41,0,-1.54,3.23,1.41,HKD,20240630,20140313,81.14,111.63,23.34,8,-0.84,-0.011,0.31,0,0,-3.61,20.91
01969,中国春来,         51.60亿,-0.23,4.3,--  ,,356336,35000,-0.23,0.03,0.49,4.33,4.35,4.3,153.99,-0.45,支援服务,1.16,-0.01,4.3,4.31,--  ,--  ,--  ,         -0.12亿,0,1,123,2897,         51.60亿,6.47,6.452,4.28,-29.3,32.7,1000,0,0,0.46,0.93,-0.23,0.28,-0.69,-1.15,0,-0.51,HKD,20240229,20180913,12,66.2,35.97,8.14,3.84,0.353,3.3,0.16,3.67,10.68,54.34
00694,北京首都机场股份,         51.49亿,0.37,2.74,--  ,,2770000,330000,0,0.15,0.42,2.73,2.76,2.71,757.57,0,旅游及消闲,1.83,0.01,2.74,2.73,--  ,137.39,502000,          0.46亿,0,1,227,12203,        125.47亿,--  ,3.58,2.03,19.65,69.42,2000,0,0,0,1.1,-0.73,0.18,0.37,-0.72,1.11,0.18,HKD,20240630,20000201,18.79,339.88,144.87,26.84,-3.76,-0.09,3.47,0,0,-2.6,42.62
00826,天工国际,         50.96亿,6.86,1.87,--  ,,15572000,102000,-1.06,0.57,2.67,1.74,1.96,1.74,2947.91,-0.52,一般金属,12.57,0.12,1.87,1.75,--  ,255.36,1366000,          3.27亿,0,1,691,22535,         50.96亿,13.65,2.524,1.304,-8.06,54,2000,0,0,-0.57,12,-0.57,8.17,7.47,-4.59,7.47,-1.31,HKD,20240630,20070726,27.25,134.22,70.62,25.22,1.84,0.073,2.79,0.07,3.53,2.61,52.62
01515,华润医疗,         50.83亿,0.51,3.92,--  ,,3671000,52500,0,0.28,0.69,3.9,4.02,3.88,1448.72,0.26,医保及服务,3.59,0.02,3.92,3.9,--  ,129.63,327500,          0.26亿,0,1,1264,2904,         50.83亿,15.47,5.01,3.005,-16.58,65.83,500,0,0,0,3.08,-0.51,1.18,0.51,-2.49,1.03,-0.67,HKD,20240630,20131129,12.97,137.19,61.7,49.76,4.34,0.373,5.21,0.12,3.08,7.03,44.98
01798,大唐新能源,         50.27亿,2.03,2.01,--  ,,4303600,114000,-0.5,0.17,0.23,2,2.03,1.98,868.58,0,公用事业,2.54,0.04,2.01,1.97,--  ,291.4,1443000,          2.91亿,0,1,360,11954,        146.20亿,5.51,2.447,1.37,18.93,57.6,1000,0,0,1.52,3.05,0.51,2.49,0.5,-0.99,1.52,-0.46,HKD,20240930,20101217,25.01,1084.75,330.41,90.86,18.7,0.233,5.04,0.11,5.47,5.66,30.46
09860,艾迪康控股,         49.86亿,0.15,6.87,--  ,,510500,31000,3.78,0.07,0.91,6.8,6.95,6.51,340.13,3.78,医保及服务,6.41,0.01,6.87,6.86,--  ,41.03,61500,          0.07亿,0,1,228,2239,         49.86亿,20.01,13.9,6.38,-47.32,41.74,500,0,0,-0.87,1.31,-5.1,-2.87,1.03,-1.15,5.53,3.02,HKD,20240630,20230630,7.26,46.6,17.89,14.66,1.02,0.153,2.7,0,0,5.68,38.39
09858,优然牧业,         49.83亿,-0.78,1.28,--  ,,3978000,601000,-0.78,0.1,0.16,1.3,1.31,1.28,514.12,-0.77,食物饮品,2.33,-0.01,1.28,1.29,--  ,15.97,124000,         -0.39亿,0,1,158,25177,         49.83亿,--  ,1.89,1.03,-12.93,57.55,1000,0,0,0.78,1.55,-0.78,0.23,-1.54,-2.29,0,-1.01,HKD,20240630,20210618,38.93,434.48,114.69,100.55,-3.31,-0.099,3.31,0,0,-2.88,26.4
06049,保利物业,         47.99亿,-0.48,31.3,--  ,,527000,20800,0,0.34,0.34,32,32,30.9,1656.22,-0.15,地产,3.5,-0.15,31.3,31.45,--  ,296.41,94200,         -0.83亿,0,1,581,907,        173.19亿,10.68,40.65,22.204,12.98,62.97,200,0,0,1.75,1.75,-1.75,-0.06,-2.19,-2.19,1.29,-0.42,HKD,20240630,20191219,1.53,164.07,90.61,78.71,8.46,1.687,17.94,1.1,3.5,9.34,55.22
01475,日清食品,         47.70亿,0.44,4.57,--  ,,541000,174000,0.22,0.05,1.01,4.52,4.57,4.45,245.38,0.66,食物饮品,2.64,0.02,4.57,4.55,--  ,70.53,155000,          0.21亿,0,1,132,4098,         47.70亿,15.34,6.092,4.02,-24.98,35.55,1000,0,0,-0.66,0.44,-2.2,-0.31,1.11,0,2.7,0.75,HKD,20240930,20171211,10.44,48.09,37.36,28.62,2.51,0.241,3.58,0.16,3.46,6.72,77.69
01618,中国中冶,         46.80亿,-0.61,1.63,--  ,,7835000,38000,0.62,0.27,0.45,1.63,1.65,1.62,1279.39,0,建筑,1.83,-0.01,1.63,1.64,--  ,267.17,1634000,         -2.07亿,0,1,277,28285,        337.80亿,4.11,2.08,1.18,13.12,78.74,1000,0,0,-0.61,0.61,-1.22,-0.43,0,-1.21,0.62,-0.18,HKD,20240930,20090924,28.71,7250.06,1538.71,4126.17,68.31,0.266,8.23,0.08,4.85,4.44,21.22
06955,博安生物,         46.73亿,-2.13,8.72,--  ,,402200,4000,1.04,0.08,1.06,8.91,8.99,8.45,350.06,1.04,药品及生科,6.06,-0.19,8.72,8.91,--  ,0.35,400,         -1.02亿,0,1,395,1018,         46.73亿,71.38,20.5,8.45,-43.74,32.67,200,0,0,0,0.9,-5.16,-2.3,-2.13,-3,3.2,0.17,HKD,20240630,20221230,5.36,25.48,13.92,3.63,0.62,0.131,2.99,0,0,4.43,54.61
09922,九毛九,         46.69亿,-0.9,3.31,--  ,,14756934,39000,0,1.05,0.41,3.34,3.44,3.3,4959.03,0.3,旅游及消闲,4.19,-0.03,3.31,3.34,--  ,854.26,2539000,         -0.42亿,-6.62,1,1061,13909,         46.69亿,13.79,8.8,2.14,-44.37,125.44,1000,0,0,0,2.99,-1.2,0.6,-0.9,-3.78,0.3,-1.5,HKD,20240630,20200115,14.11,65.25,31.59,30.64,0.72,0.055,2.42,0.15,4.53,2.29,48.41
00535,金地商置,         46.52亿,0,0.28,--  ,,26338000,128000,0,0.16,0.62,0.285,0.29,0.27,744.07,0,地产,7.14,0,0.28,0.28,--  ,--  ,--  ,          0.00亿,0,1,265,99389,         46.52亿,--  ,0.455,0.15,0.39,92.01,2000,0,0,1.79,3.57,-3.57,1.07,-1.75,-3.45,3.7,-1.07,HKD,20240630,19891016,166.14,859.04,202.13,32.87,-21.79,-0.144,1.33,0,0.39,-10.78,23.53
02208,金风科技,         46.26亿,0,5.98,--  ,,3428920,85600,-0.5,0.44,0.35,5.98,6.1,5.9,2056.76,-0.16,工业工程,3.34,0,5.98,5.98,--  ,156.77,261200,          0.00亿,-11.96,1,1298,2642,        252.66亿,12.13,7.55,2.55,75.87,80.24,200,0,0,0,2.01,-1.34,0.3,0,-1.97,1.36,-0.3,HKD,20240930,20101008,7.74,1563.13,383.16,358.39,17.92,0.454,10.06,0.11,1.83,4.68,24.51
09966,康宁杰瑞制药－Ｂ,         46.11亿,-2.84,4.79,--  ,,5908000,216000,0.21,0.61,0.51,5,5.12,4.66,2836.75,0.21,药品及生科,9.33,-0.14,4.79,4.93,--  ,151.11,316000,         -1.35亿,0,1,997,5926,         46.11亿,--  ,8.19,2,-27.86,74.63,1000,0,0,1.42,3.85,-5.48,-2.6,-4.2,-6.45,2.79,-0.24,HKD,20240630,20191212,9.63,21.42,16.29,1.74,-0.45,-0.055,1.85,0,0,-2.76,76.04
09923,移卡,         45.19亿,-6.42,10.2,--  ,,1309200,61200,-0.2,0.3,2.16,11.02,11.02,10.2,1378.19,0,其他金融,7.52,-0.7,10.2,10.9,--  ,492.2,467200,         -3.10亿,0,1,706,1854,         45.19亿,392.43,16.58,9.52,-30.71,89.58,400,0,0,1.1,1.1,-6.42,-3.45,-7.44,-7.44,0,-2.97,HKD,20240630,20200601,4.43,75.75,26.71,15.78,0.32,0.099,6.61,0,0,1.18,35.26
02858,易鑫集团,         45.02亿,-2.82,0.69,--  ,,26076000,204500,-1.43,0.4,0.67,0.71,0.71,0.68,1814.89,-1.42,其他金融,4.23,-0.02,0.69,0.71,--  ,33.98,487500,         -1.30亿,0,1,563,46316,         45.02亿,5.83,1.11,0.44,18.97,62.22,500,0,0,0,0,-4.23,-1.97,-2.82,-2.82,1.47,-0.85,HKD,20240630,20171116,65.24,448.84,160.3,44.68,4.1,0.066,2.69,0.03,4.35,2.56,35.71
00666,瑞浦兰钧,         45.00亿,-1.08,14.64,--  ,,18000,600,0.69,0.01,0.17,15,15,14.14,25.98,0.69,工业工程,5.81,-0.16,14.64,14.8,--  ,--  ,--  ,         -3.64亿,0,1,42,429,        333.33亿,--  ,23.95,11.6,-32.84,22.41,200,0,0,1.35,1.35,-4.46,-2.47,-2.4,-2.4,3.54,1.39,HKD,20240630,20231218,3.07,386.83,109.43,75.97,-4.43,-0.208,5.27,0,0,-4.05,28.29
00710,京东方精电,         44.80亿,-0.35,5.66,--  ,,1146000,15000,0.35,0.14,0.47,5.85,5.85,5.64,656.58,0.35,汽车,3.7,-0.02,5.66,5.68,--  ,41.67,73000,         -0.16亿,0,1,365,3140,         44.80亿,10.07,8.55,4.02,-17.61,88.49,1000,0,0,2.99,2.99,-0.7,0.88,-3.25,-3.25,0.35,-1.23,HKD,20240630,19910701,7.92,108.08,43.57,61.57,1.72,0.219,5.51,0.19,3.36,3.95,40.32
02419,德康农牧,         44.37亿,-0.14,34.65,--  ,,120400,100,-0.43,0.09,1.38,34.75,35.65,34.1,417.44,-0.71,农业产品,4.47,-0.05,34.65,34.7,--  ,--  ,--  ,         -0.19亿,0,1,536,225,        134.75亿,6.07,62,33.1,-32.65,35.57,100,0,0,0.14,2.74,-1.73,-0.08,-0.29,-2.81,1.61,-0.06,HKD,20240630,20231206,1.28,218.47,57.18,94.07,17.66,4.974,16.11,0,0,30.89,26.17
03990,美的置业,         44.21亿,0.33,3.08,--  ,,2089000,2200,0.33,0.15,0.69,3.08,3.13,3.06,646.35,0.33,地产,2.28,0.01,3.08,3.07,--  ,76.21,246400,          0.14亿,0,1,219,9539,         44.21亿,7.73,5.4,--  ,10166.43,94.69,200,0,0,0.33,1.95,-0.33,0.85,0,-1.6,0.65,-0.52,HKD,20240630,20181011,14.35,1789.98,251.99,251.34,3.76,0.285,19.24,0.36,11.69,1.49,14.08
00995,安徽皖通高速公路,         44.17亿,2.4,8.96,--  ,,1532000,64000,-0.11,0.31,0.87,8.67,9.08,8.67,1376.35,-0.32,工用运输,4.69,0.21,8.96,8.75,--  ,336.5,374000,          3.48亿,0,1,473,3239,        148.61亿,8.68,10.16,6.409,27.29,35.71,2000,0,0,-0.91,3.77,-0.91,2.67,3.34,-1.32,3.34,-0.27,HKD,20240930,19961113,4.93,228.15,128.81,50.43,12.21,0.816,8.61,0.66,7.37,9.48,56.46
01992,复星旅游文化,         44.17亿,-2.74,3.55,--  ,,877000,600,0.28,0.07,0.63,3.68,3.76,3.52,317.65,-0.27,旅游及消闲,6.58,-0.1,3.55,3.65,--  ,--  ,--  ,         -1.24亿,0,1,283,3099,         44.17亿,24.56,6.6,3.04,-38.69,79.87,200,0,0,0.82,3.01,-3.56,-0.79,-3.53,-5.59,0.85,-1.95,HKD,20240630,20181214,12.44,374.47,25.79,94.15,3.22,0.285,2.27,0,0,12.48,6.89
09696,天齐锂业,         43.74亿,-4.82,26.65,--  ,,2114530,39400,-1.11,1.29,0.45,27.55,28.25,26.6,5784.22,-0.36,一般金属,5.89,-1.35,26.65,28,--  ,431.01,156800,        -22.16亿,0,1,1557,1358,        437.39亿,--  ,42.668,18.52,-36.04,76.89,200,0,0,-1.61,0.89,-5,-2.31,-3.27,-5.66,0.19,-2.51,HKD,20240930,20220713,1.64,703.55,435.08,100.65,-57.01,-3.859,29.4,1.48,5.56,-13.1,61.84
02105,来凯医药－Ｂ,         43.46亿,0.72,11.14,--  ,,6234370,7500,-1.76,1.6,1.13,11.3,12,10.9,7076.17,-0.53,药品及生科,9.95,0.08,11.14,11.06,--  ,--  ,--  ,          0.31亿,0,1,2423,2573,         43.46亿,--  ,25.9,3.15,-44.02,121.11,500,0,0,2.17,8.5,-1.45,2.62,-1.42,-7.17,2.2,-1.9,HKD,20240630,20230629,3.9,8.15,6.76,0,-1.44,-0.438,1.9,0,0,-21.25,82.92
06616,环球新材国际,         43.36亿,0,3.5,--  ,,1233000,116000,0.86,0.1,0.87,3.53,3.53,3.47,431.36,0.57,原材料,1.71,0,3.5,3.5,--  ,59.1,169000,          0.00亿,0,1,144,8563,         43.36亿,19.2,4.8,3.25,-11.39,50.55,1000,0,0,0.86,0.86,-0.86,-0.06,-0.85,-0.85,0.86,0.06,HKD,20240630,20210716,12.39,58.63,32.57,7.75,1.07,0.099,2.88,0,0,3.29,55.55
00558,力劲科技,         43.25亿,-2.76,3.17,--  ,,9245250,17500,-0.31,0.68,0.35,3.26,3.29,3.16,2975.89,-0.3,工业工程,3.99,-0.09,3.17,3.26,--  ,329.39,1022500,         -1.23亿,0,1,710,13021,         43.25亿,8.93,7.185,2.22,-36.47,107.51,2500,0,0,0,0.92,-3.07,-1.26,-2.76,-3.65,0.32,-1.5,HKD,20240331,20061016,13.64,109.06,19.19,58.37,4.84,0.353,1.39,0.09,3,25.22,17.6
01119,创梦天地,         43.20亿,1.59,2.56,--  ,,13584000,754800,1.19,0.81,0.96,2.53,2.64,2.51,3462.68,0.79,软件服务,5.16,0.04,2.56,2.52,--  ,187.7,738800,          0.67亿,0,1,740,18357,         43.20亿,--  ,3.28,1.35,10.82,62.89,400,0,0,0.4,4.76,-0.4,1.15,1.19,-3.03,1.99,0.44,HKD,20240630,20181206,16.87,37.92,15.4,8.45,-1.1,-0.077,1.07,0,0,-7.13,40.6
00341,大家乐集团,         43.09亿,0.13,7.43,--  ,,792000,28000,0,0.14,0.32,7.48,7.52,7.4,591.32,0,旅游及消闲,1.62,0.01,7.43,7.42,--  ,180.84,242000,          0.06亿,0,1,251,3155,         43.09亿,13.04,9.93,7.3,-13.5,42.43,2000,0,0,0.81,1.35,-0.27,0.62,-0.67,-1.2,0.41,-0.49,HKD,20240331,19860716,5.8,65.14,29,86.91,3.3,0.57,4.95,0.57,7.67,11.4,44.52
00581,中国东方集团,         42.81亿,-0.86,1.15,--  ,,726000,96000,0,0.02,0.59,1.16,1.18,1.15,84.48,0,一般金属,2.59,-0.01,1.15,1.16,--  ,19.52,168000,         -0.37亿,0,1,76,9553,         42.81亿,--  ,1.51,0.91,-8,56.48,2000,0,0,0,1.72,-0.86,0.34,-0.86,-2.54,0,-1.21,HKD,20240630,20040302,37.23,522.15,221.96,225.65,0.94,0.033,6.53,0.05,4.35,0.42,42.51
00811,新华文轩,         42.78亿,1.89,9.68,--  ,,1125466,9000,-0.21,0.25,0.53,9.58,9.8,9.58,1094.14,-0.09,媒体及娱乐,2.32,0.18,9.68,9.5,--  ,36.98,38000,          2.22亿,0,1,461,2441,        119.44亿,7,10.791,5.591,53.62,45.83,1000,0,0,0.84,3.16,0.84,2.34,1.04,-1.22,1.04,-0.44,HKD,20240930,20070530,4.42,235.79,138.38,84.38,8.91,0.798,12.44,0.85,8.74,6.44,58.69
03319,雅生活服务,         42.60亿,-0.66,3,--  ,,3645750,18750,0,0.26,0.49,3.04,3.07,2.98,1101.62,0,地产,2.98,-0.02,3,3.02,--  ,384.93,1273750,         -0.28亿,0,1,541,6739,         42.60亿,--  ,4.64,2.07,-14.63,95.38,250,0,0,0.66,1.66,-1.32,0.07,-1.32,-2.28,0.67,-0.73,HKD,20240630,20180209,14.2,219,110.9,70.23,-16.34,-1.26,8.56,0.09,3.11,-14.74,50.64
09666,金科服务,         42.50亿,-0.29,6.88,--  ,,333000,300,0,0.05,0.8,6.99,6.99,6.71,227.96,0.29,地产,4.06,-0.02,6.88,6.9,--  ,42.43,61900,         -0.12亿,0,1,143,2329,         42.50亿,--  ,11.16,5.63,-37.68,54.18,100,0,0,1.3,1.3,-2.75,-0.75,-1.57,-1.57,2.53,0.46,HKD,20240630,20201117,6.18,70.96,38.58,24.1,-1.94,-0.351,6.78,0,0,-5.04,54.37
01385,上海复旦,         42.42亿,-1.45,14.92,--  ,,4252500,14000,0.27,1.5,0.49,15.14,15.34,14.8,6399.76,-0.26,半导体,3.57,-0.22,14.92,15.14,--  ,702.23,466000,         -1.80亿,0,1,1157,3675,        122.20亿,21.85,25.6,8.59,6.65,144.23,1000,0,0,0,1.32,-2.25,-0.6,-1.45,-2.74,0.81,-0.85,HKD,20240930,20140108,2.84,88.42,57.08,26.84,4.27,0.577,7.73,0.11,0.74,7.49,64.55
03347,泰格医药,         42.11亿,-0.73,34.2,--  ,,1592400,12600,0,1.29,0.63,34.2,35.15,33.65,5463.49,0.44,药品及生科,4.35,-0.25,34.2,34.45,--  ,374.2,108900,         -2.16亿,0,1,2141,744,        295.81亿,27.14,58.8,21.476,-1.52,123.49,100,0,0,-0.73,2.03,-2.32,-0.41,0,-2.7,1.63,-0.32,HKD,20240930,20200807,1.23,302.77,210.65,50.68,8.13,1.042,27.01,0.62,1.82,3.86,69.58
03759,康龙化成,         42.03亿,-2.79,13.94,--  ,,5006224,84600,-0.43,1.66,0.45,14.6,14.6,13.94,7125.5,-0.42,药品及生科,4.6,-0.4,13.94,14.34,--  ,93.85,65400,         -7.15亿,0,1,2838,1764,        249.16亿,11.85,24.85,7.98,-10.64,137.74,100,0,0,1.81,1.81,-2.79,-0.74,-4.52,-4.52,0,-2.05,HKD,20240930,20191128,3.02,235.7,133.87,88.17,14.22,0.89,8.31,0.22,1.58,10.62,56.8
01477,欧康维视生物－Ｂ,         41.68亿,0.39,5.1,--  ,,1316692,14500,0,0.16,1.27,5.07,5.19,5.02,669.66,-0.19,药品及生科,3.35,0.02,5.1,5.08,--  ,29.25,57500,          0.16亿,0,1,425,3098,         41.68亿,--  ,7.75,4.13,-23.65,52.18,500,0,0,-0.2,2.17,-1.18,0.16,0.59,-1.73,1.59,0.24,HKD,20240630,20200710,8.17,30.26,27.68,1.68,-1.51,-0.252,4.37,0,0,-5.47,91.48
09885,药师帮,         40.58亿,-2.48,6.3,--  ,,1124800,63200,-0.47,0.17,0.59,6.51,6.51,6.3,716.12,-0.62,药品及生科,3.25,-0.16,6.3,6.46,--  ,123.44,193800,         -1.03亿,0,1,549,2049,         40.58亿,--  ,32.45,5.91,-23.54,49.11,200,0,0,0.77,0.77,-2.48,-1.46,-3.23,-3.23,0,-1.02,HKD,20240630,20230628,6.44,53.1,20.2,88.14,0.22,0.033,3.45,0,0,1.08,38.04
00314,思派健康,         40.01亿,0.19,5.24,--  ,,696544,52600,2.14,0.09,1.46,5.23,5.29,5.12,361.44,1.75,药品及生科,3.25,0.01,5.24,5.23,--  ,20.92,40200,          0.08亿,0,1,518,1345,         40.01亿,--  ,8.6,4.99,-24.06,37.01,200,0,0,0,1.15,-2.1,-0.75,0.19,-0.95,2.34,0.94,HKD,20240630,20221223,7.63,29.17,14.96,23.64,-0.78,-0.131,2.15,0,0,-5.23,51.31
09890,中旭未来,         39.82亿,0.68,7.45,--  ,,5921400,96600,-1.46,1.11,0.74,7.5,7.9,7.25,4528.35,-1.05,软件服务,8.78,0.05,7.45,7.4,--  ,103.23,136000,          0.27亿,0,1,1754,3376,         39.82亿,--  ,72.45,4.96,-83.98,125.42,200,0,0,1.35,6.76,-2.03,3.35,-0.67,-5.7,2.76,-2.68,HKD,20240630,20230928,5.34,62.46,19.27,32.26,-3.83,-0.811,3.95,0,0,-19.87,30.86
00874,白云山,         39.76亿,-0.44,18.08,--  ,,1188000,4000,-0.11,0.54,0.64,18.26,18.3,18.04,2158.24,0,药品及生科,1.43,-0.08,18.08,18.16,--  ,159.96,88000,         -1.30亿,0,1,281,4228,        293.94亿,7.64,23.558,16.178,-11.74,50.19,2000,0,0,0.55,0.77,-0.66,0.04,-0.99,-1.2,0.22,-0.48,HKD,20240930,19971030,2.2,792.56,362.22,590.6,31.59,2.155,24.71,1.26,7,8.72,45.7
00256,冠城钟表珠宝,         39.17亿,3.45,0.9,--  ,,4400900,100000,-2.17,0.1,1.93,0.88,0.92,0.82,385.6,1.12,纺织服饰,11.49,0.03,0.9,0.87,--  ,--  ,--  ,          1.31亿,0,1,190,23163,         39.17亿,121.63,1.5,0.82,-21.74,43.56,2000,0,0,1.15,5.75,-5.75,0.92,2.27,-2.17,9.76,2.53,HKD,20240630,19911210,43.52,175.46,38.31,7.1,0.07,0.002,0.88,0,0,0.18,21.83
00338,上海石油化工股份,         39.15亿,-0.85,1.17,--  ,,4074940,78000,-0.85,0.12,0.23,1.18,1.19,1.17,481.82,-0.84,原材料,1.69,-0.01,1.17,1.18,--  ,52.01,440000,         -1.07亿,0,1,226,18031,        124.90亿,--  ,1.43,1,3.54,61.71,2000,0,0,0,0.85,-0.85,0.17,-0.85,-1.68,0,-1.02,HKD,20240930,19930726,33.46,451.89,247.32,659.95,0.35,0.003,2.57,0,0,0.14,54.73
06869,长飞光纤光缆,         39.09亿,-0.18,11.12,--  ,,1000500,8000,0,0.28,0.29,11,11.32,10.92,1115.54,0,资讯科技,3.59,-0.02,11.12,11.14,--  ,137.92,123500,         -0.15亿,0,1,534,1874,         84.28亿,7.61,14.2,6.726,42.64,116.97,500,0,0,-1.26,1.62,-1.97,0.09,1.09,-1.77,1.83,-0.27,HKD,20240930,20141210,3.52,306.25,115.85,86.94,5.73,0.843,16.95,0.56,5.07,4.95,37.83
